station,name,date,latitude,longitude,elevation,precipitation
CA001176745,REVELSTOKE,8/31/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/1/2016,50.9667,-118.1833,445,23
CA001176745,REVELSTOKE,9/2/2016,50.9667,-118.1833,445,116
CA001176745,REVELSTOKE,9/3/2016,50.9667,-118.1833,445,11
CA001176745,REVELSTOKE,9/4/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/5/2016,50.9667,-118.1833,445,28
CA001176745,REVELSTOKE,9/6/2016,50.9667,-118.1833,445,29
CA001176745,REVELSTOKE,9/7/2016,50.9667,-118.1833,445,62
CA001176745,REVELSTOKE,9/8/2016,50.9667,-118.1833,445,24
CA001176745,REVELSTOKE,9/9/2016,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,9/10/2016,50.9667,-118.1833,445,69
CA001176745,REVELSTOKE,9/11/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/12/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/13/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/14/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/15/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/16/2016,50.9667,-118.1833,445,2
CA001176745,REVELSTOKE,9/17/2016,50.9667,-118.1833,445,196
CA001176745,REVELSTOKE,9/18/2016,50.9667,-118.1833,445,101
CA001176745,REVELSTOKE,9/19/2016,50.9667,-118.1833,445,48
CA001176745,REVELSTOKE,9/20/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/21/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/22/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/23/2016,50.9667,-118.1833,445,21
CA001176745,REVELSTOKE,9/24/2016,50.9667,-118.1833,445,18
CA001176745,REVELSTOKE,9/25/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/26/2016,50.9667,-118.1833,445,17
CA001176745,REVELSTOKE,9/27/2016,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,9/28/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/29/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,9/30/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/1/2016,50.9667,-118.1833,445,103
CA001176745,REVELSTOKE,10/2/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/3/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/4/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/5/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/6/2016,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,10/7/2016,50.9667,-118.1833,445,130
CA001176745,REVELSTOKE,10/8/2016,50.9667,-118.1833,445,218
CA001176745,REVELSTOKE,10/9/2016,50.9667,-118.1833,445,36
CA001176745,REVELSTOKE,10/10/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/11/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/12/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/13/2016,50.9667,-118.1833,445,130
CA001176745,REVELSTOKE,10/14/2016,50.9667,-118.1833,445,235
CA001176745,REVELSTOKE,10/15/2016,50.9667,-118.1833,445,75
CA001176745,REVELSTOKE,10/16/2016,50.9667,-118.1833,445,30
CA001176745,REVELSTOKE,10/17/2016,50.9667,-118.1833,445,6
CA001176745,REVELSTOKE,10/18/2016,50.9667,-118.1833,445,95
CA001176745,REVELSTOKE,10/19/2016,50.9667,-118.1833,445,68
CA001176745,REVELSTOKE,10/20/2016,50.9667,-118.1833,445,39
CA001176745,REVELSTOKE,10/21/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/22/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/23/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/24/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/25/2016,50.9667,-118.1833,445,146
CA001176745,REVELSTOKE,10/26/2016,50.9667,-118.1833,445,59
CA001176745,REVELSTOKE,10/27/2016,50.9667,-118.1833,445,126
CA001176745,REVELSTOKE,10/28/2016,50.9667,-118.1833,445,27
CA001176745,REVELSTOKE,10/29/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/30/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,10/31/2016,50.9667,-118.1833,445,87
CA001176745,REVELSTOKE,11/1/2016,50.9667,-118.1833,445,66
CA001176745,REVELSTOKE,11/2/2016,50.9667,-118.1833,445,149
CA001176745,REVELSTOKE,11/3/2016,50.9667,-118.1833,445,15
CA001176745,REVELSTOKE,11/4/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/5/2016,50.9667,-118.1833,445,61
CA001176745,REVELSTOKE,11/6/2016,50.9667,-118.1833,445,76
CA001176745,REVELSTOKE,11/7/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/8/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/9/2016,50.9667,-118.1833,445,7
CA001176745,REVELSTOKE,11/10/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/11/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/12/2016,50.9667,-118.1833,445,232
CA001176745,REVELSTOKE,11/13/2016,50.9667,-118.1833,445,38
CA001176745,REVELSTOKE,11/14/2016,50.9667,-118.1833,445,66
CA001176745,REVELSTOKE,11/15/2016,50.9667,-118.1833,445,101
CA001176745,REVELSTOKE,11/16/2016,50.9667,-118.1833,445,9
CA001176745,REVELSTOKE,11/17/2016,50.9667,-118.1833,445,25
CA001176745,REVELSTOKE,11/18/2016,50.9667,-118.1833,445,12
CA001176745,REVELSTOKE,11/19/2016,50.9667,-118.1833,445,23
CA001176745,REVELSTOKE,11/20/2016,50.9667,-118.1833,445,97
CA001176745,REVELSTOKE,11/21/2016,50.9667,-118.1833,445,10
CA001176745,REVELSTOKE,11/22/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/23/2016,50.9667,-118.1833,445,16
CA001176745,REVELSTOKE,11/24/2016,50.9667,-118.1833,445,15
CA001176745,REVELSTOKE,11/25/2016,50.9667,-118.1833,445,28
CA001176745,REVELSTOKE,11/26/2016,50.9667,-118.1833,445,241
CA001176745,REVELSTOKE,11/27/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/28/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/29/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,11/30/2016,50.9667,-118.1833,445,6
CA001176745,REVELSTOKE,12/1/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/2/2016,50.9667,-118.1833,445,11
CA001176745,REVELSTOKE,12/3/2016,50.9667,-118.1833,445,40
CA001176745,REVELSTOKE,12/4/2016,50.9667,-118.1833,445,67
CA001176745,REVELSTOKE,12/5/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/6/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/7/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/8/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/9/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/11/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/12/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/13/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/14/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/15/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/16/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/17/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/18/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/19/2016,50.9667,-118.1833,445,55
CA001176745,REVELSTOKE,12/21/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/22/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/23/2016,50.9667,-118.1833,445,52
CA001176745,REVELSTOKE,12/24/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/25/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/26/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/27/2016,50.9667,-118.1833,445,25
CA001176745,REVELSTOKE,12/28/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/29/2016,50.9667,-118.1833,445,43
CA001176745,REVELSTOKE,12/30/2016,50.9667,-118.1833,445,0
CA001176745,REVELSTOKE,12/31/2016,50.9667,-118.1833,445,2
CA007028123,SHERBROOKE,1/1/2016,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,1/2/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/3/2016,45.4333,-71.6833,241,23
CA007028123,SHERBROOKE,1/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/6/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/7/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/8/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/9/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/10/2016,45.4333,-71.6833,241,93
CA007028123,SHERBROOKE,1/11/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/12/2016,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,1/13/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/14/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/15/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/16/2016,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,1/17/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/18/2016,45.4333,-71.6833,241,14
CA007028123,SHERBROOKE,1/19/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/21/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/22/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/23/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/24/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/25/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/26/2016,45.4333,-71.6833,241,15
CA007028123,SHERBROOKE,1/27/2016,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,1/28/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/29/2016,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,1/30/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,1/31/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2/1/2016,45.4333,-71.6833,241,18
CA007028123,SHERBROOKE,2/2/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/3/2016,45.4333,-71.6833,241,106
CA007028123,SHERBROOKE,2/4/2016,45.4333,-71.6833,241,38
CA007028123,SHERBROOKE,2/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/6/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/7/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/8/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/9/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2/10/2016,45.4333,-71.6833,241,9
CA007028123,SHERBROOKE,2/11/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/12/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/13/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/14/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/15/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2/16/2016,45.4333,-71.6833,241,109
CA007028123,SHERBROOKE,2/17/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/18/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/19/2016,45.4333,-71.6833,241,15
CA007028123,SHERBROOKE,2/20/2016,45.4333,-71.6833,241,74
CA007028123,SHERBROOKE,2/21/2016,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,2/22/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/23/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/24/2016,45.4333,-71.6833,241,361
CA007028123,SHERBROOKE,2/25/2016,45.4333,-71.6833,241,168
CA007028123,SHERBROOKE,2/26/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,2/27/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,2/28/2016,45.4333,-71.6833,241,38
CA007028123,SHERBROOKE,2/29/2016,45.4333,-71.6833,241,25
CA007028123,SHERBROOKE,3/1/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/2/2016,45.4333,-71.6833,241,21
CA007028123,SHERBROOKE,3/3/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/6/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/7/2016,45.4333,-71.6833,241,36
CA007028123,SHERBROOKE,3/8/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/9/2016,45.4333,-71.6833,241,20
CA007028123,SHERBROOKE,3/10/2016,45.4333,-71.6833,241,6
CA007028123,SHERBROOKE,3/11/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/12/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/13/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/14/2016,45.4333,-71.6833,241,13
CA007028123,SHERBROOKE,3/15/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,3/16/2016,45.4333,-71.6833,241,51
CA007028123,SHERBROOKE,3/17/2016,45.4333,-71.6833,241,91
CA007028123,SHERBROOKE,3/18/2016,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,3/19/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/21/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/22/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,3/23/2016,45.4333,-71.6833,241,28
CA007028123,SHERBROOKE,3/24/2016,45.4333,-71.6833,241,33
CA007028123,SHERBROOKE,3/25/2016,45.4333,-71.6833,241,125
CA007028123,SHERBROOKE,3/26/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/27/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/28/2016,45.4333,-71.6833,241,110
CA007028123,SHERBROOKE,3/29/2016,45.4333,-71.6833,241,13
CA007028123,SHERBROOKE,3/30/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,3/31/2016,45.4333,-71.6833,241,56
CA007028123,SHERBROOKE,4/1/2016,45.4333,-71.6833,241,93
CA007028123,SHERBROOKE,4/2/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,4/3/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/6/2016,45.4333,-71.6833,241,28
CA007028123,SHERBROOKE,4/7/2016,45.4333,-71.6833,241,53
CA007028123,SHERBROOKE,4/8/2016,45.4333,-71.6833,241,26
CA007028123,SHERBROOKE,4/9/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/10/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/11/2016,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,4/12/2016,45.4333,-71.6833,241,78
CA007028123,SHERBROOKE,4/13/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/14/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/15/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/16/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/17/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/18/2016,45.4333,-71.6833,241,103
CA007028123,SHERBROOKE,4/19/2016,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,4/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/21/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/22/2016,45.4333,-71.6833,241,21
CA007028123,SHERBROOKE,4/23/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/24/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/25/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/26/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/27/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/28/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/29/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,4/30/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/1/2016,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,5/2/2016,45.4333,-71.6833,241,71
CA007028123,SHERBROOKE,5/3/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/6/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/7/2016,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,5/8/2016,45.4333,-71.6833,241,85
CA007028123,SHERBROOKE,5/9/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/10/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/11/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/12/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/13/2016,45.4333,-71.6833,241,76
CA007028123,SHERBROOKE,5/14/2016,45.4333,-71.6833,241,85
CA007028123,SHERBROOKE,5/15/2016,45.4333,-71.6833,241,136
CA007028123,SHERBROOKE,5/16/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/17/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/18/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/19/2016,45.4333,-71.6833,241,25
CA007028123,SHERBROOKE,5/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/21/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/22/2016,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,5/23/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/24/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/25/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/26/2016,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,5/27/2016,45.4333,-71.6833,241,13
CA007028123,SHERBROOKE,5/28/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,5/29/2016,45.4333,-71.6833,241,64
CA007028123,SHERBROOKE,5/30/2016,45.4333,-71.6833,241,28
CA007028123,SHERBROOKE,5/31/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/1/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/2/2016,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,6/3/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/5/2016,45.4333,-71.6833,241,220
CA007028123,SHERBROOKE,6/6/2016,45.4333,-71.6833,241,30
CA007028123,SHERBROOKE,6/7/2016,45.4333,-71.6833,241,45
CA007028123,SHERBROOKE,6/8/2016,45.4333,-71.6833,241,56
CA007028123,SHERBROOKE,6/9/2016,45.4333,-71.6833,241,24
CA007028123,SHERBROOKE,6/10/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/11/2016,45.4333,-71.6833,241,18
CA007028123,SHERBROOKE,6/12/2016,45.4333,-71.6833,241,43
CA007028123,SHERBROOKE,6/13/2016,45.4333,-71.6833,241,86
CA007028123,SHERBROOKE,6/14/2016,45.4333,-71.6833,241,3
CA007028123,SHERBROOKE,6/15/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/16/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/17/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/18/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/19/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/21/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,6/22/2016,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,6/23/2016,45.4333,-71.6833,241,10
CA007028123,SHERBROOKE,6/24/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/25/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/26/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/27/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,6/28/2016,45.4333,-71.6833,241,76
CA007028123,SHERBROOKE,6/29/2016,45.4333,-71.6833,241,39
CA007028123,SHERBROOKE,6/30/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/1/2016,45.4333,-71.6833,241,44
CA007028123,SHERBROOKE,7/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/6/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/7/2016,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,7/8/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/9/2016,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,7/10/2016,45.4333,-71.6833,241,48
CA007028123,SHERBROOKE,7/11/2016,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,7/12/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/13/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/14/2016,45.4333,-71.6833,241,150
CA007028123,SHERBROOKE,7/15/2016,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,7/16/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,7/17/2016,45.4333,-71.6833,241,42
CA007028123,SHERBROOKE,7/18/2016,45.4333,-71.6833,241,42
CA007028123,SHERBROOKE,7/19/2016,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,7/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/21/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/22/2016,45.4333,-71.6833,241,49
CA007028123,SHERBROOKE,7/23/2016,45.4333,-71.6833,241,52
CA007028123,SHERBROOKE,7/24/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/25/2016,45.4333,-71.6833,241,7
CA007028123,SHERBROOKE,7/26/2016,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,7/27/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/28/2016,45.4333,-71.6833,241,9
CA007028123,SHERBROOKE,7/29/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/30/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,7/31/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/1/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/2/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/3/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/6/2016,45.4333,-71.6833,241,8
CA007028123,SHERBROOKE,8/7/2016,45.4333,-71.6833,241,61
CA007028123,SHERBROOKE,8/8/2016,45.4333,-71.6833,241,4
CA007028123,SHERBROOKE,8/9/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/10/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/11/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/12/2016,45.4333,-71.6833,241,217
CA007028123,SHERBROOKE,8/13/2016,45.4333,-71.6833,241,269
CA007028123,SHERBROOKE,8/14/2016,45.4333,-71.6833,241,50
CA007028123,SHERBROOKE,8/15/2016,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,8/16/2016,45.4333,-71.6833,241,448
CA007028123,SHERBROOKE,8/17/2016,45.4333,-71.6833,241,25
CA007028123,SHERBROOKE,8/18/2016,45.4333,-71.6833,241,77
CA007028123,SHERBROOKE,8/19/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/20/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/21/2016,45.4333,-71.6833,241,75
CA007028123,SHERBROOKE,8/22/2016,45.4333,-71.6833,241,69
CA007028123,SHERBROOKE,8/23/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/24/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/25/2016,45.4333,-71.6833,241,30
CA007028123,SHERBROOKE,8/26/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/27/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,8/28/2016,45.4333,-71.6833,241,125
CA007028123,SHERBROOKE,8/29/2016,45.4333,-71.6833,241,5
CA007028123,SHERBROOKE,8/30/2016,45.4333,-71.6833,241,14
CA007028123,SHERBROOKE,8/31/2016,45.4333,-71.6833,241,120
CA007028123,SHERBROOKE,9/1/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/2/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/3/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/4/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/5/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/6/2016,45.4333,-71.6833,241,2
CA007028123,SHERBROOKE,9/7/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/8/2016,45.4333,-71.6833,241,4
CA007028123,SHERBROOKE,9/9/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/10/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/11/2016,45.4333,-71.6833,241,150
CA007028123,SHERBROOKE,9/12/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/13/2016,45.4333,-71.6833,241,0
CA007028123,SHERBROOKE,9/14/2016,45.4333,-71.6833,241,60
CA007028123,SHERBROOKE,9/15/2016,45.4333,-71.6833,241,0
